SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,18604 36th Ave W Unit C,Lynnwood,WA,98037,440000,3,2.25,Lynnwood,1622,1622,2006,7,271,250,Active,,,http://www.redfin.com/WA/Lynnwood/18604-36th-Ave-W-98037/unit-C/home/11883144,NWMLS,1519590,N,Y,47.8300938,-122.2822848
MLS Listing,,Condo/Co-op,4701 NW Walgren Dr Unit 203A,Silverdale,WA,98383,225000,3,2.75,Silverdale,1180,,1996,7,191,478,Active,,,http://www.redfin.com/WA/Silverdale/4701-NW-Walgren-Dr-98383/unit-203A/home/169083117,NWMLS,1519043,N,Y,47.6389215,-122.7091064
MLS Listing,,Single Family Residential,2032 S 244th Pl,Des Moines,WA,98198,399800,3,1.75,Des Moines,1350,9405,1981,7,296,,Active,,,http://www.redfin.com/WA/Des-Moines/2032-S-244th-Pl-98198/home/202655,NWMLS,1519341,N,Y,47.3827873,-122.3061872
MLS Listing,,Townhouse,616 148th St SW #2,Lynnwood,WA,98087,427945,3,2.5,Martha Lake,1484,4421,2003,7,288,,Active,,,http://www.redfin.com/WA/Lynnwood/616-148th-St-SW-98087/unit-2/home/144394123,NWMLS,1519547,N,Y,47.863589,-122.2417052
MLS Listing,,Single Family Residential,13615 97th Ave NW,Gig Harbor,WA,98329,292900,3,1.75,Gig Harbor,1520,16055,1980,7,193,,Active,,,http://www.redfin.com/WA/Gig-Harbor/13615-97th-Ave-NW-98329/home/2825145,NWMLS,1515546,N,Y,47.3823184,-122.6671577
MLS Listing,,Mobile/Manufactured Home,14229 320th Ave NE,Duvall,WA,98019,375000,3,2.0,Duvall,1800,215186,1981,7,208,,Active,,,http://www.redfin.com/WA/Duvall/14229-320th-Ave-NE-98019/home/2080119,NWMLS,1517196,N,Y,47.7268157,-121.9120802
MLS Listing,,Mobile/Manufactured Home,28000 NE 142nd Pl #76,Duvall,WA,98019,125000,2,1.75,Duvall,1280,,2011,8,98,,Active,,,http://www.redfin.com/WA/Duvall/28000-NE-142nd-Pl-98019/unit-76/home/169057825,NWMLS,1519503,N,Y,47.7292879,-121.963503
MLS Listing,,Single Family Residential,3221 SW Andover St,Seattle,WA,98126,449000,1,1.0,West Seattle,610,5200,1927,8,736,,Active,,,http://www.redfin.com/WA/Seattle/3221-SW-Andover-St-98126/home/159267,NWMLS,1519486,N,Y,47.5680821,-122.3729115
MLS Listing,,Single Family Residential,17560 174th Ave NE,Woodinville,WA,98272,485000,3,1.5,Woodinville,1625,51400,1958,8,298,,Active,,,http://www.redfin.com/WA/Woodinville/17560-174th-Ave-NE-98072/home/448540,NWMLS,1519451,N,Y,47.7557972,-122.1087656
MLS Listing,,Vacant Land,32300 SE 48th St,Fall City,WA,98024,300000,0,,Fall City,,187743,,8,,,Active,,,http://www.redfin.com/WA/Fall-City/32300-SE-48th-St-98024/home/169056924,NWMLS,1518338,N,Y,47.5586535,-121.9103226
MLS Listing,,Townhouse,13107 83rd Ln S,Renton,WA,98178,424990,2,2.5,Renton,1356,,2019,8,313,365,Active,September-22-2019 11:00 AM,September-22-2019 05:00 PM,http://www.redfin.com/WA/Renton/13107-S-Ripley-Lane-E-98056/home/169056906,NWMLS,1519040,N,Y,47.484941,-122.229954
MLS Listing,,Single Family Residential,11711 SE 203rd St,Kent,WA,98031,430000,3,2.5,Kentridge,1530,6808,1993,8,281,,Active,,,http://www.redfin.com/WA/Kent/11711-SE-203rd-St-98031/home/226583,NWMLS,1518692,N,Y,47.4201827,-122.184229
MLS Listing,,Mobile/Manufactured Home,1570 SE Pine Rd,Port Orchard,WA,98367,169500,2,1.0,South Kitsap,840,35284,1999,8,202,,Active,,,http://www.redfin.com/WA/Port-Orchard/1570-SE-Pine-Rd-98367/home/2442929,NWMLS,1518806,N,Y,47.4177602,-122.6314314
MLS Listing,,Condo/Co-op,530 4th Ave W #406,Seattle,WA,98119,450000,1,1.0,Queen Anne,745,18496,2003,8,604,255,Active,,,http://www.redfin.com/WA/Seattle/530-4th-Ave-W-98119/unit-406/home/69403,NWMLS,1519388,N,Y,47.6243362,-122.3615312
MLS Listing,,Single Family Residential,20012 12th Pl S,SeaTac,WA,98198,440000,4,2.0,SeaTac,1890,7500,1963,8,233,,Active,,,http://www.redfin.com/WA/SeaTac/20012-12th-Pl-S-98198/home/337825,NWMLS,1519379,N,Y,47.4224568,-122.3176087
MLS Listing,,Single Family Residential,9648 57th Ave S,Seattle,WA,98118,385000,3,1.0,Seattle,980,7564,1911,8,393,,Active,,,http://www.redfin.com/WA/Seattle/9648-57th-Ave-S-98118/home/175673,NWMLS,1519330,N,Y,47.5153706,-122.2617609
MLS Listing,,Mobile/Manufactured Home,28000 NE 142nd Pl #75,Duvall,WA,98019,119000,3,1.75,Duvall,1848,,1991,9,64,,Active,,,http://www.redfin.com/WA/Duvall/28000-NE-142nd-Pl-98019/unit-75/home/168685703,NWMLS,1519357,N,Y,47.7292879,-121.963503
MLS Listing,,Single Family Residential,2789 Nevada Ave,Port Orchard,WA,98366,315000,2,1.5,Manchester,1350,7405,2004,9,233,,Active,,,http://www.redfin.com/WA/Port-Orchard/2789-Nevada-Ave-E-98366/home/2534465,NWMLS,1519354,N,Y,47.5598796,-122.5587333
MLS Listing,,Mobile/Manufactured Home,15400 SE 155th Pl #29,Renton,WA,98058,149950,3,2.0,Renton,1400,,1996,9,107,,Active,,,http://www.redfin.com/WA/Renton/15400-SE-155th-Pl-98058/unit-29/home/12801,NWMLS,1519346,N,Y,47.4623971,-122.1335639
MLS Listing,,Single Family Residential,10008 11th Ave SW,Seattle,WA,98146,375000,4,1.75,White Center,2080,7620,1935,9,180,,Active,,,http://www.redfin.com/WA/Seattle/10008-11th-Ave-SW-98146/home/182140,NWMLS,1518760,N,Y,47.5134449,-122.3486987
MLS Listing,,Condo/Co-op,500 Elm Way #21,Edmonds,WA,98020,474500,3,1.75,Edmonds Bowl,1294,98948,1965,9,367,558,Active,,,http://www.redfin.com/WA/Edmonds/500-Elm-Way-98020/unit-21/home/2845299,NWMLS,1518943,N,Y,47.8000641,-122.376799
MLS Listing,,Single Family Residential,16511 Carlyle Hall Rd N,Shoreline,WA,98133,489950,4,1.75,Shoreline,2132,8400,1957,9,230,,Active,,,http://www.redfin.com/WA/Shoreline/16511-Carlyle-Hall-Rd-N-98133/home/76286,NWMLS,1518808,N,Y,47.7490473,-122.3546322
MLS Listing,,Condo/Co-op,10014 NE 127th Pl Unit A104,Kirkland,WA,98034,348000,2,1.75,Juanita,980,421322,1987,9,355,389,Active,,,http://www.redfin.com/WA/Kirkland/10014-NE-127th-Pl-98034/unit-A104/home/2116117,NWMLS,1519313,N,Y,47.7149771,-122.207304
MLS Listing,,Single Family Residential,12755 Phinney Ave N,Seattle,WA,98133,497500,4,1.75,Bitter Lake,2040,7968,1958,9,244,,Active,,,http://www.redfin.com/WA/Seattle/12755-Phinney-Ave-N-98133/home/97795,NWMLS,1519312,N,Y,47.7230204,-122.3543913
MLS Listing,,Single Family Residential,307 Burnett Ave N,Renton,WA,98057,449800,4,2.0,Downtown,1700,5000,1907,9,265,,Active,,,http://www.redfin.com/WA/Renton/307-Burnett-Ave-N-98057/home/343398,NWMLS,1518339,N,Y,47.4873757,-122.2073468
MLS Listing,,Townhouse,13306 SE 272nd St Unit A104,Kent,WA,98042,279000,3,2.5,Kent,1229,,1995,9,227,446,Active,,,http://www.redfin.com/WA/Kent/13306-SE-272nd-St-98042/unit-A104/home/73174,NWMLS,1519100,N,Y,47.3581277,-122.164027
MLS Listing,,Condo/Co-op,4001 S 211 Pl Unit C2,SeaTac,WA,98198,320000,2,2.0,Kent,1008,520945,2009,9,317,341,Active,,,http://www.redfin.com/WA/SeaTac/4001-S-211th-Pl-98198/unit-C2/home/44657769,NWMLS,1519302,N,Y,47.4141826,-122.2839661
MLS Listing,,Condo/Co-op,3028 Western Ave #209,Seattle,WA,98121,260000,0,1.0,Belltown,333,14417,1991,9,781,223,Active,,,http://www.redfin.com/WA/Seattle/3028-Western-Ave-98121/unit-209/home/413,NWMLS,1518515,N,Y,47.6178268,-122.3554598
MLS Listing,,Condo/Co-op,1425 S Puget Dr Unit A3,Renton,WA,98055,165000,1,1.5,Rolling Hills,800,320190,1968,9,206,396,Active,,,http://www.redfin.com/WA/Renton/1425-S-Puget-Dr-98055/unit-A3/home/46166,NWMLS,1519292,N,Y,47.460175,-122.200634
MLS Listing,,Condo/Co-op,11903 NE 128th St #210,Kirkland,WA,98034,399950,1,1.0,Totem Lake,506,,2020,9,790,350,Active,,,http://www.redfin.com/WA/Kirkland/11903-NE-128th-St-98034/unit-210/home/169055329,NWMLS,1519039,N,Y,47.7145134,-122.1820633
MLS Listing,,Condo/Co-op,12521 SE 42nd St #521,Bellevue,WA,98006,350000,2,1.25,Factoria,1027,92784,1970,9,341,552,Active,,,http://www.redfin.com/WA/Bellevue/12521-SE-42nd-St-98006/unit-521/home/107394466,NWMLS,1519111,N,Y,47.5703316,-122.1725899
MLS Listing,,Vacant Land,3601 Leland Valley Rd W,Quilcene,WA,98376,224000,0,,Lake Leland,,156816,,9,,,Active,,,http://www.redfin.com/WA/Quilcene/3601-Leland-Valley-Rd-W-98376/home/75274225,NWMLS,1517926,N,Y,47.857106,-122.88678
MLS Listing,,Single Family Residential,20303 SE 259 (Lot 217) Pl,Covington,WA,98042,496950,4,2.5,Covington,2190,4050,2019,9,227,51,Active,September-23-2019 12:00 PM,September-23-2019 04:00 PM,http://www.redfin.com/WA/Covington/20303-SE-259th-St-98042/home/169054529,NWMLS,1519127,N,Y,47.3712,-122.067
MLS Listing,,Condo/Co-op,2201 3rd Ave #902,Seattle,WA,98121,420000,1,1.0,Belltown,591,12959,1979,9,711,593,Active,,,http://www.redfin.com/WA/Seattle/2201-3rd-Ave-98121/unit-902/home/36968,NWMLS,1518192,N,Y,47.6138998,-122.3440438
MLS Listing,,Condo/Co-op,15325 SE 155th Pl Unit R5,Renton,WA,98058,314950,2,2.0,Renton,1132,388787,2004,9,278,283,Active,,,http://www.redfin.com/WA/Renton/15325-SE-155th-Pl-98058/unit-R5/home/2083018,NWMLS,1518969,N,Y,47.4625611,-122.1363918
MLS Listing,,Condo/Co-op,110 SW 116th St Unit H-31,Seattle,WA,98146,260000,2,1.0,Burien,887,176636,1982,9,293,489,Active,,,http://www.redfin.com/WA/Seattle/110-SW-116th-St-98146/unit-H-31/home/169106582,NWMLS,1518770,N,Y,47.499936,-122.335128
MLS Listing,,Single Family Residential,42212 SE 166th Pl,North Bend,WA,98045,465000,3,2.0,Wilderness Rim,1890,9720,1979,9,246,12,Active,,,http://www.redfin.com/WA/North-Bend/42212-SE-166th-Pl-98045/home/486311,NWMLS,1518914,N,Y,47.4504937,-121.7776135
MLS Listing,,Condo/Co-op,4106 Factoria Blvd SE #211,Bellevue,WA,98006,330000,1,1.0,Bellevue,690,60720,1984,9,478,261,Active,,,http://www.redfin.com/WA/Bellevue/4106-Factoria-Blvd-SE-98006/unit-211/home/31082,NWMLS,1518750,N,Y,47.5726247,-122.1676243
MLS Listing,,Single Family Residential,14253 145th Pl SE,Renton,WA,98059,499000,3,2.0,Maplewood Heights,2040,9975,1975,9,245,,Active,,,http://www.redfin.com/WA/Renton/14253-145th-Pl-SE-98059/home/246504,NWMLS,1517423,N,Y,47.4743226,-122.1464799
MLS Listing,,Condo/Co-op,15354 62nd Ave S,Tukwila,WA,98188,275000,2,1.5,Tukwila,1196,,1979,9,230,409,Active,,,http://www.redfin.com/WA/Tukwila/15354-62nd-Ave-S-98188/home/146318692,NWMLS,1518906,N,Y,47.4645689,-122.256528
MLS Listing,,Townhouse,12009 100th Ave NE #7,Kirkland,WA,98034,420000,2,1.5,Juanita,1040,22147,1978,9,404,237,Active,,,http://www.redfin.com/WA/Kirkland/12009-100th-Ave-NE-98034/unit-7/home/16126,NWMLS,1518787,N,Y,47.707926,-122.2082783
MLS Listing,,Condo/Co-op,9728 178th Pl NE #103,Redmond,WA,98052,485000,2,2.0,Avondale,1019,,1997,9,476,341,Active,,,http://www.redfin.com/WA/Redmond/9728-178th-Pl-NE-98052/unit-103/home/45090,NWMLS,1506488,N,Y,47.686685,-122.1006064
MLS Listing,,Single Family Residential,20918 1st Ave S,Des Moines,WA,98198,499950,4,2.5,North Hill,1782,4250,2012,9,281,,Active,,,http://www.redfin.com/WA/Des-Moines/20918-1st-Ave-S-98198/home/22278491,NWMLS,1518932,N,Y,47.414129,-122.3345543
MLS Listing,,Single Family Residential,2115 N 192nd St,Shoreline,WA,98133,450000,4,1.75,Shoreline,1780,9090,1954,9,253,,Active,,,http://www.redfin.com/WA/Shoreline/2115-N-192nd-St-98133/home/79944,NWMLS,1516095,N,Y,47.7680237,-122.33434
MLS Listing,,Vacant Land,1710 S Bennett,Seattle,WA,98108,200000,0,,Beacon Hill,,3052,,9,,,Active,,,http://www.redfin.com/WA/Seattle/1710-S-Bennett-St-98108/home/22459883,NWMLS,1518942,N,Y,47.5549555,-122.3098575
MLS Listing,,Condo/Co-op,700 Front St S Unit A104,Issaquah,WA,98027,290000,1,1.0,Downtown Issaquah,725,253955,1987,9,400,254,Active,,,http://www.redfin.com/WA/Issaquah/700-Front-St-S-98027/unit-A104/home/17383399,NWMLS,1518739,N,Y,47.522606,-122.0344712
MLS Listing,,Townhouse,3902 NE 3rd Pl,Renton,WA,98059,495000,3,2.5,Highlands,1980,1467,2013,9,250,54,Active,,,http://www.redfin.com/WA/Renton/3902-NE-3rd-Pl-98056/home/39904472,NWMLS,1518834,N,Y,47.487589,-122.1655011
MLS Listing,,Condo/Co-op,2417 NW 59TH St Unit W402,Seattle,WA,98107,485000,2,1.0,Ballard,813,,1987,9,597,440,Active,,,http://www.redfin.com/WA/Seattle/2417-NW-59th-St-98107/unit-W402/home/169051907,NWMLS,1516978,N,Y,47.671447,-122.3884347
MLS Listing,,Single Family Residential,20821 49th Ave W,Lynnwood,WA,98036,499999,3,1.75,Lynnwood,1409,12197,1964,9,355,,Active,,,http://www.redfin.com/WA/Lynnwood/20821-49th-Ave-W-98036/home/2565207,NWMLS,1517222,N,Y,47.8093437,-122.298805
MLS Listing,,Condo/Co-op,15829 Leary Way NE Unit A103,Redmond,WA,98052,459900,3,2.5,Redmond,1205,,1981,9,382,506,Active,,,http://www.redfin.com/WA/Redmond/15829-Leary-Way-98052/unit-A103/home/12092188,NWMLS,1517681,N,Y,47.6698687,-122.1284206
MLS Listing,,Single Family Residential,14915 46th Ave S,Tukwila,WA,98168,449950,4,1.75,Thorndyke,1700,15680,1965,9,265,,Active,,,http://www.redfin.com/WA/Tukwila/14915-46th-Ave-S-98168/home/194793,NWMLS,1517701,N,Y,47.4693743,-122.2761845
MLS Listing,,Single Family Residential,2901 N Mission Rd W,Bremerton,WA,98312,385000,3,1.5,Bremerton,1868,219542,1978,9,206,,Active,,,http://www.redfin.com/WA/Bremerton/2901-N-Mission-Rd-W-98312/home/2275188,NWMLS,1512537,N,Y,47.53767,-122.823694
MLS Listing,,Vacant Land,33405 SE 49th St,Fall City,WA,98024,153000,0,,Fall City,,10840,,9,,,Active,,,http://www.redfin.com/WA/Fall-City/33405-SE-49th-St-98024/home/2075178,NWMLS,1516279,N,Y,47.557703,-121.895224
MLS Listing,,Condo/Co-op,1108 NW Market St #8,Seattle,WA,98107,349950,1,1.0,Ballard,640,15008,1969,9,547,336,Active,,,http://www.redfin.com/WA/Seattle/1108-NW-Market-St-98107/unit-8/home/12093392,NWMLS,1518862,N,Y,47.6689366,-122.3711971
MLS Listing,,Single Family Residential,2319 NE Denny St,Bremerton,WA,98310,199000,1,1.0,East Bremerton,579,7405,1940,9,344,,Active,,,http://www.redfin.com/WA/Bremerton/2319-NE-Denny-St-98310/home/2140447,NWMLS,1518863,N,Y,47.5929039,-122.6121576
MLS Listing,,Mobile/Manufactured Home,9912 214th Pl SE,Snohomish,WA,98296,377000,3,2.0,Snohomish,1502,9583,1997,10,251,,Active,,,http://www.redfin.com/WA/Snohomish/9912-214th-Pl-SE-98296/home/2766136,NWMLS,1517850,N,Y,47.802945,-122.0981435
MLS Listing,,Mobile/Manufactured Home,6560 Larson Ln NW,Seabeck,WA,98380,409000,3,2.0,Seabeck Heights,1531,217364,1995,10,267,,Active,,,http://www.redfin.com/WA/Seabeck/6560-Larson-Ln-NW-98380/home/2290949,NWMLS,1510701,N,Y,47.620873,-122.8083109
MLS Listing,,Single Family Residential,3507 279th Ave NE,Redmond,WA,98053,465000,3,1.0,Ames Lake,1300,8800,1977,10,358,,Active,,,http://www.redfin.com/WA/Redmond/3507-279th-Ave-NE-98053/home/446400,NWMLS,1513481,N,Y,47.6399962,-121.9659154
MLS Listing,,Condo/Co-op,12429 NE 130th Ct Unit G101,Kirkland,WA,98034,311250,2,1.0,Totem Lake,858,,1978,10,363,386,Active,,,http://www.redfin.com/WA/Kirkland/12429-NE-130th-Ct-98034/unit-G101/home/70261,NWMLS,1518783,N,Y,47.7171938,-122.174168
MLS Listing,,Mobile/Manufactured Home,18425 NE 95th St #187,Redmond,WA,98052,112000,3,1.75,Redmond,1440,,1971,10,78,,Active,,,http://www.redfin.com/WA/Redmond/18425-NE-95th-St-98052/unit-187/home/160569598,NWMLS,1518797,N,Y,47.6846955,-122.0937873
MLS Listing,,Single Family Residential,10236 11th Ave SW,Seattle,WA,98146,462500,4,2.25,White Center,1780,8379,1967,10,260,,Active,,,http://www.redfin.com/WA/Seattle/10236-11th-Ave-SW-98146/home/183192,NWMLS,1518788,N,Y,47.510976,-122.3486694
MLS Listing,,Single Family Residential,934 Callahan Dr,Bremerton,WA,98310,469990,4,2.75,East Bremerton,3450,11326,1965,10,136,,Active,,,http://www.redfin.com/WA/Bremerton/934-Callahan-Dr-98310/home/2326670,NWMLS,1516669,N,Y,47.5862283,-122.6227107
MLS Listing,,Vacant Land,29600 NE 193rd Pl,Duvall,WA,98019,200000,0,,Cherry Valley,,332000,,10,,,Active,,,http://www.redfin.com/WA/Duvall/29600-NE-193rd-Pl-98019/home/22088811,NWMLS,1516929,N,Y,47.7684599,-121.946729
MLS Listing,,Single Family Residential,12207 SE 165th St,Renton,WA,98058,379950,4,1.5,Cascade,1380,7975,1966,10,275,,Active,,,http://www.redfin.com/WA/Renton/12207-SE-165th-St-98058/home/228354,NWMLS,1517293,N,Y,47.4551093,-122.17777
MLS Listing,,Single Family Residential,10614 Renton Ave S,Seattle,WA,98178,375000,2,1.0,Lakeridge,990,6800,1952,10,379,,Active,,,http://www.redfin.com/WA/Seattle/10614-Renton-Ave-S-98178/home/177034,NWMLS,1457274,N,Y,47.5060279,-122.2538325
MLS Listing,,Townhouse,7023 42nd Ave S,Seattle,WA,98118,499950,2,1.75,Brighton,1198,8998,2019,10,417,,Active,,,http://www.redfin.com/WA/Seattle/7023-42nd-Ave-S-98118/unit-3/home/169043439,NWMLS,1518263,N,Y,47.5392531,-122.2812848
MLS Listing,,Mobile/Manufactured Home,6658 NE Aquarius Ln,Bremerton,WA,98311,152500,3,2.0,Central Kitsap,1620,,1988,10,94,,Active,,,http://www.redfin.com/WA/Bremerton/6658-NE-Aquarius-Ln-98311/home/101618886,NWMLS,1517563,N,Y,47.6231444,-122.6476156
MLS Listing,,Townhouse,26113 21st Ct S,Des Moines,WA,98198,400000,3,2.5,Woodmont,1770,3305,2015,10,226,65,Active,,,http://www.redfin.com/WA/Des-Moines/26113-21st-Ct-S-98198/home/44657629,NWMLS,1518133,N,Y,47.3673594,-122.3075733
MLS Listing,,Vacant Land,4628 125th Ave SE,Bellevue,WA,98006,300000,0,,Factoria,,24139,,10,,,Active,,,http://www.redfin.com/WA/Bellevue/4628-125th-Ave-SE-98006/home/22469458,NWMLS,1517729,N,Y,47.5635272,-122.17187
MLS Listing,,Townhouse,9169 23rd Ave NE,Seattle,WA,98115,425000,2,1.5,Wedgwood,840,859,2005,10,506,,Active,,,http://www.redfin.com/WA/Seattle/9169-23rd-Ave-NE-98115/home/2076257,NWMLS,1518538,N,Y,47.6956567,-122.3043474
MLS Listing,,Single Family Residential,104 Cedar,Sultan,WA,98294,299950,2,1.0,Sultan,888,7405,1932,10,338,,Active,,,http://www.redfin.com/WA/SULTAN/104-CEDAR-AVE-98294/home/2751139,NWMLS,1518702,N,Y,47.864294,-121.820157
MLS Listing,,Single Family Residential,12246 12th Ave S,Burien,WA,98168,485000,4,1.75,Boulevard Park,1940,10950,1958,10,250,,Active,,,http://www.redfin.com/WA/Seattle/12246-12th-Ave-S-98168/home/189289,NWMLS,1518699,N,Y,47.4927641,-122.3177301
MLS Listing,,Single Family Residential,17445 426th Ave SE,North Bend,WA,98045,399950,3,1.75,Wilderness Rim,1545,11160,1979,10,259,23,Active,,,http://www.redfin.com/WA/North-Bend/17445-426th-Ave-SE-98045/home/487342,NWMLS,1515969,N,Y,47.4434195,-121.7731281
MLS Listing,,Townhouse,5502 240th St SW Unit C303,Mountlake Terrace,WA,98043,429950,3,2.5,Mountlake Terrace,1753,1,2002,10,245,415,Active,,,http://www.redfin.com/WA/Mountlake-Terrace/5502-240th-St-SW-98043/unit-C303/home/168984627,NWMLS,1518716,N,Y,47.7808811,-122.3071438
MLS Listing,,Single Family Residential,16446 109th Ave SE,Renton,WA,98055,499950,2,1.75,Cascade,1660,44866,1986,10,301,,Active,,,http://www.redfin.com/WA/Renton/16446-109th-Ave-SE-98055/home/228331,NWMLS,1510345,N,Y,47.454993,-122.194482
MLS Listing,,Condo/Co-op,19115 Ballinger Way NE #203,Lake Forest Park,WA,98155,349950,2,1.75,Lake Forest Park,1402,,1979,10,250,521,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/19115-Ballinger-Way-NE-98155/unit-203/home/46127,NWMLS,1514491,N,Y,47.7672179,-122.2994844
MLS Listing,,Single Family Residential,20925 3rd Ave W,Lynnwood,WA,98036,494950,3,1.0,Alderwood Manor,1225,8276,1963,10,404,,Active,,,http://www.redfin.com/WA/Lynnwood/20925-3rd-Ave-W-98036/home/2753436,NWMLS,1516492,N,Y,47.8079811,-122.2364843
MLS Listing,,Single Family Residential,470 Beef Creek Ln NW,Seabeck,WA,98380,499000,3,2.5,Central Kitsap,2232,246550,1998,10,224,,Active,,,http://www.redfin.com/WA/Seabeck/470-Beef-Creek-Ln-NW-98380/home/2229755,NWMLS,1518510,N,Y,47.5707639,-122.863948
MLS Listing,,Mobile/Manufactured Home,13118 Lost Lake Rd #7,Snohomish,WA,98296,169000,3,1.75,Golf Club at Echo Falls,1100,7200,2019,10,154,,Active,,,http://www.redfin.com/WA/Snohomish/13118-Lost-Lake-Rd-98296/unit-7/home/2875944,NWMLS,1518680,N,Y,47.793548,-122.0544891
MLS Listing,,Mobile/Manufactured Home,2200 196 St SE #100,Bothell,WA,98012,149500,3,2.0,Kennard Corner,1674,734018,1981,10,89,,Active,,,http://www.redfin.com/WA/Bothell/2200-196th-St-SE-98012/unit-100/home/2875092,NWMLS,1517933,N,Y,47.818561,-122.2034516
MLS Listing,,Condo/Co-op,1800 NE John Carlson Rd Unit A104,Bremerton,WA,98311,219900,2,1.75,Central Kitsap,844,,1984,10,261,395,Active,,,http://www.redfin.com/WA/Bremerton/1800-NE-John-Carlson-Rd-98311/unit-A104/home/169042203,NWMLS,1517576,N,Y,47.632737,-122.627305
MLS Listing,,Single Family Residential,13228 Emerald Dr NW,Gig Harbor,WA,98329,389000,3,2.0,Wauna,1664,15204,1987,10,234,50,Active,,,http://www.redfin.com/WA/Gig-Harbor/13228-Emerald-Dr-NW-98329/home/2789582,NWMLS,1518631,N,Y,47.3785171,-122.6526779
MLS Listing,,Condo/Co-op,440 Maple Ave SW Unit A205,Renton,WA,98057,265000,2,2.0,Renton,1111,,1999,10,239,461,Active,,,http://www.redfin.com/WA/Renton/440-Maple-Ave-SW-98057/unit-A205/home/35276,NWMLS,1517019,N,Y,47.4769371,-122.2210662
MLS Listing,,Condo/Co-op,9912 NE 116th St #104,Kirkland,WA,98034,365000,2,1.0,Juanita,830,,1977,10,440,290,Active,September-29-2019 12:00 PM,September-29-2019 02:00 PM,http://www.redfin.com/WA/Kirkland/9912-NE-116th-St-98034/unit-104/home/66080520,NWMLS,1516759,N,Y,47.7041506,-122.2089235
MLS Listing,,Condo/Co-op,250 NW Dogwood St Unit E204,Issaquah,WA,98027,325000,2,2.0,Downtown Issaquah,969,168198,1992,10,335,420,Active,,,http://www.redfin.com/WA/Issaquah/250-NW-Dogwood-St-98027/unit-E204/home/24606,NWMLS,1517456,N,Y,47.5345753,-122.0408157
MLS Listing,,Single Family Residential,4213 S 178th St,SeaTac,WA,98188,350000,3,1.0,SeaTac,1030,7460,1956,10,340,,Active,,,http://www.redfin.com/WA/SeaTac/4213-S-178th-St-98188/home/341938,NWMLS,1516773,N,Y,47.4429724,-122.2806357
MLS Listing,,Condo/Co-op,7000 Cleopatra Pl NW #303,Seattle,WA,98117,329000,1,1.0,Ballard,605,,1989,10,544,307,Active,,,http://www.redfin.com/WA/Seattle/7000-Cleopatra-Pl-NW-98117/unit-303/home/12538337,NWMLS,1518547,N,Y,47.6797271,-122.3652213
MLS Listing,,Townhouse,1431 NW Richmond Beach Rd #14,Shoreline,WA,98177,379000,2,1.5,Richmond Beach,1175,,1979,10,323,340,Active,,,http://www.redfin.com/WA/Shoreline/1431-NW-Richmond-Beach-Rd-98177/unit-14/home/2955,NWMLS,1518215,N,Y,47.7689833,-122.3762273
MLS Listing,,Townhouse,1006 Lynnwood Ct SE #1029,Renton,WA,98058,385000,4,3.5,Talbot Hill,1823,2288417,2003,10,211,413,Active,,,http://www.redfin.com/WA/Renton/1006-Lynnwood-Ct-SE-98058/unit-1029/home/17081265,NWMLS,1518541,N,Y,47.4719651,-122.1781104
MLS Listing,,Condo/Co-op,2121 SW 152nd St #202,Burien,WA,98166,260000,2,1.0,Burien,874,7641,1980,10,297,326,Active,,,http://www.redfin.com/WA/Burien/2121-SW-152nd-St-98166/unit-202/home/69641,NWMLS,1517292,N,Y,47.466531,-122.3616708
MLS Listing,,Condo/Co-op,415 W Mercer St #303,Seattle,WA,98119,495000,1,1.0,Queen Anne,926,18731,1963,10,535,417,Active,,,http://www.redfin.com/WA/Seattle/415-W-Mercer-St-98119/unit-303/home/31237,NWMLS,1517874,N,Y,47.6243559,-122.3630754
MLS Listing,,Condo/Co-op,2721 1st Ave #908,Seattle,WA,98121,499000,1,1.0,Belltown,677,13077,2005,10,737,561,Active,,,http://www.redfin.com/WA/Seattle/2721-1st-Ave-98121/unit-908/home/2086049,NWMLS,1514609,N,Y,47.6160192,-122.3515323
MLS Listing,,Single Family Residential,25411 155th Ave SE,Kent,WA,98042,465000,4,2.5,Covington,2030,4157,2001,10,229,,Active,,,http://www.redfin.com/WA/Covington/25411-155th-Ave-SE-98042/home/394051,NWMLS,1507714,N,Y,47.3735343,-122.1356539
MLS Listing,,Vacant Land,63 Eaton Rd,Quilcene,WA,98376,120000,0,,Fishermans Harbor,,27000,,10,,,Active,,,http://www.redfin.com/WA/Quilcene/63-Eaton-Rd-98376/home/169038453,NWMLS,1510134,N,Y,47.6940538,-122.803092
